source,scope,family,condition,k,recall,recall_ci95_low,recall_ci95_high,violation_rate,violation_ci95_low,violation_ci95_high,delta_recall_vs_semantic,delta_violation_vs_semantic,delta_recall_vs_main,delta_recall_vs_main_ci95_low,delta_recall_vs_main_ci95_high,delta_violation_vs_main,delta_violation_vs_main_ci95_low,delta_violation_vs_main_ci95_high,selected_or_correct_numerator,violation_denominator
3dssg_official_full_l160_confirmatory,within_family,proximity,reciprocal_rank_fusion,100,1.0,1.0,1.0,0.058030862855900894,0.05059805671337737,0.06536539323798914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136,36808
3dssg_official_full_l160_confirmatory,within_family,relative_vertical,semantic_only,5,0.39487179487179486,0.3351940208364789,0.47360151049667176,0.040875912408759124,0.032846715328467155,0.048184306569343055,,,0.002564102564102555,-0.005952380952380987,0.011904761904761866,0.032846715328467155,0.02627737226277372,0.03906021897810218,112,2740
3dssg_official_full_l160_confirmatory,within_family,relative_vertical,semantic_only,10,0.5615384615384615,0.49304352310231025,0.644300636226093,0.06295620437956205,0.055291970802919706,0.07026003649635036,,,-0.01025641025641022,-0.02368452232476934,-0.002201456402855857,0.04525547445255475,0.03905109489051095,0.05145985401459853,345,5480
3dssg_official_full_l160_confirmatory,within_family,relative_vertical,semantic_only,20,0.7717948717948718,0.7142585206671501,0.8379180429397193,0.09635036496350365,0.0885926094890511,0.1039279197080292,,,-0.01538461538461533,-0.02666964285714281,-0.004607766456686236,0.06040145985401459,0.055291970802919706,0.06587591240875912,1056,10960
3dssg_official_full_l160_confirmatory,within_family,relative_vertical,semantic_only,50,0.9769230769230769,0.9609309164325843,0.9921885119818653,0.17511926605504588,0.16764478877641417,0.18336380226609006,,,-0.002564102564102555,-0.009036144578313254,0.0,0.08234862385321101,0.07737227091759431,0.08692794321573535,4772,27250
3dssg_official_full_l160_confirmatory,within_family,relative_vertical,semantic_only,100,1.0,1.0,1.0,0.277872582480091,0.2713426182445778,0.28395875027848116,,,0.0,0.0,0.0,0.07639362912400455,0.07314748227355072,0.07961666764621692,14655,52740
3dssg_official_full_l160_confirmatory,within_family,relative_vertical,family_conditional_risk,5,0.3923076923076923,0.33236512563085313,0.469566843074091,0.008029197080291971,0.004744525547445255,0.011313868613138687,-0.002564102564102555,-0.032846715328467155,,,,,,,22,2740
3dssg_official_full_l160_confirmatory,within_family,relative_vertical,family_conditional_risk,10,0.5717948717948718,0.5028085964471785,0.6619809767697091,0.0177007299270073,0.013686131386861315,0.021715328467153284,0.01025641025641022,-0.04525547445255475,,,,,,,97,5480
3dssg_official_full_l160_confirmatory,within_family,relative_vertical,family_conditional_risk,20,0.7871794871794872,0.7295532387934142,0.8510337311664127,0.03594890510948905,0.031384580291970804,0.04033074817518248,0.01538461538461533,-0.06040145985401459,,,,,,,394,10960
3dssg_official_full_l160_confirmatory,within_family,relative_vertical,family_conditional_risk,50,0.9794871794871794,0.9642857142857143,0.9943518606192596,0.09277064220183487,0.08688152350766465,0.09919267501728832,0.002564102564102555,-0.08234862385321101,,,,,,,2528,27250
3dssg_official_full_l160_confirmatory,within_family,relative_vertical,family_conditional_risk,100,1.0,1.0,1.0,0.20147895335608645,0.1957325672908484,0.20747485596048024,0.0,-0.07639362912400455,,,,,,,10626,52740
3dssg_official_full_l160_confirmatory,within_family,relative_vertical,pooled_calibration,5,0.3923076923076923,0.33034920242800675,0.4758702791461412,0.01824817518248175,0.013138686131386862,0.02335766423357664,-0.002564102564102555,-0.022627737226277374,0.0,-0.0128225806451613,0.013101873132613222,0.01021897810218978,0.006204379562043796,0.014233576642335767,50,2740
3dssg_official_full_l160_confirmatory,within_family,relative_vertical,pooled_calibration,10,0.5641025641025641,0.4975171892189219,0.647434110927608,0.03448905109489051,0.028827554744525547,0.03996806569343066,0.002564102564102555,-0.02846715328467154,-0.007692307692307665,-0.02071625978811607,0.0028413149350649033,0.016788321167883213,0.012951642335766424,0.020620437956204378,189,5480
3dssg_official_full_l160_confirmatory,within_family,relative_vertical,pooled_calibration,20,0.7846153846153846,0.724997009569378,0.8485662774725274,0.0625,0.05647582116788321,0.0687043795620438,0.012820512820512775,-0.033850364963503646,-0.002564102564102555,-0.014049270461685902,0.008588396958060334,0.026551094890510947,0.023355383211678828,0.030111770072992698,685,10960
3dssg_official_full_l160_confirmatory,within_family,relative_vertical,pooled_calibration,50,0.9794871794871794,0.9642857142857143,0.9943518606192596,0.1354862385321101,0.1288053778589677,0.14262985198757683,0.002564102564102555,-0.03963302752293579,0.0,0.0,0.0,0.04271559633027522,0.03944140382885253,0.04600196238748355,3692,27250
3dssg_official_full_l160_confirmatory,within_family,relative_vertical,pooled_calibration,100,1.0,1.0,1.0,0.23947667804323094,0.23357509071659377,0.2454022398221133,0.0,-0.03839590443686006,0.0,0.0,0.0,0.03799772468714449,0.0360828840325821,0.04004390715039548,12630,52740
3dssg_official_full_l160_confirmatory,within_family,relative_vertical,geometry_only_family,5,0.04358974358974359,0.012893145161290323,0.07844427244582042,0.0,0.0,0.0,-0.35128205128205126,-0.040875912408759124,-0.3487179487179487,-0.43833455908732155,-0.2756801389636444,-0.008029197080291971,-0.011313868613138687,-0.004744525547445255,0,2740
3dssg_official_full_l160_confirmatory,within_family,relative_vertical,geometry_only_family,10,0.08461538461538462,0.0348822746731459,0.1358724290899314,0.0,0.0,0.0,-0.4769230769230769,-0.06295620437956205,-0.4871794871794871,-0.5864331723027375,-0.39590884448574964,-0.0177007299270073,-0.021715328467153284,-0.013686131386861315,0,5480
