level,source_id,route_family,predicate_label,score_id,K,unit_count,gt_units,gt_total,gt_selected,Recall@K,selected_total,Selected@K_mean,violation_denominator,violation_count,Violation@K
source_predicate,vlsat_full_validation,relative_horizontal,left,C2_source_x_wrong_T_Ce,100,484,484,1713,1664,0.971395213076474,12241,25.291322314049587,12241,5586,0.45633526672657465
source_predicate,vlsat_full_validation,relative_horizontal,right,S0_source_score,5,484,484,1713,729,0.425569176882662,1153,2.3822314049586777,1153,268,0.23243712055507373
source_predicate,vlsat_full_validation,relative_horizontal,right,S0_source_score,10,484,484,1713,1088,0.6351430239346176,2015,4.163223140495868,2015,459,0.22779156327543423
source_predicate,vlsat_full_validation,relative_horizontal,right,S0_source_score,20,484,484,1713,1375,0.8026853473438412,3329,6.878099173553719,3329,791,0.23760889155902673
source_predicate,vlsat_full_validation,relative_horizontal,right,S0_source_score,50,484,484,1713,1611,0.9404553415061296,6999,14.460743801652892,6999,1883,0.26903843406200884
source_predicate,vlsat_full_validation,relative_horizontal,right,S0_source_score,100,484,484,1713,1685,0.9836544074722708,13099,27.06404958677686,13099,4453,0.3399496144743874
source_predicate,vlsat_full_validation,relative_horizontal,right,S2_source_x_Ce,5,484,484,1713,547,0.31932282545242263,928,1.9173553719008265,928,84,0.09051724137931035
source_predicate,vlsat_full_validation,relative_horizontal,right,S2_source_x_Ce,10,484,484,1713,932,0.5440747227086982,1809,3.737603305785124,1809,228,0.12603648424543948
source_predicate,vlsat_full_validation,relative_horizontal,right,S2_source_x_Ce,20,484,484,1713,1283,0.7489784004670169,3189,6.588842975206612,3189,470,0.1473816243336469
source_predicate,vlsat_full_validation,relative_horizontal,right,S2_source_x_Ce,50,484,484,1713,1585,0.9252772913018097,6966,14.392561983471074,6966,1342,0.1926500143554407
source_predicate,vlsat_full_validation,relative_horizontal,right,S2_source_x_Ce,100,484,484,1713,1682,0.981903093987157,13039,26.9400826446281,13039,3369,0.2583787100237748
source_predicate,vlsat_full_validation,relative_horizontal,right,A1_source_x_G_only,5,484,484,1713,840,0.4903677758318739,1312,2.7107438016528924,1312,219,0.16692073170731708
source_predicate,vlsat_full_validation,relative_horizontal,right,A1_source_x_G_only,10,484,484,1713,1167,0.681260945709282,2138,4.417355371900826,2138,424,0.19831618334892423
source_predicate,vlsat_full_validation,relative_horizontal,right,A1_source_x_G_only,20,484,484,1713,1395,0.8143607705779334,3388,7.0,3388,744,0.21959858323494688
source_predicate,vlsat_full_validation,relative_horizontal,right,A1_source_x_G_only,50,484,484,1713,1613,0.9416228838295388,7043,14.551652892561984,7043,1815,0.25770268351554737
source_predicate,vlsat_full_validation,relative_horizontal,right,A1_source_x_G_only,100,484,484,1713,1685,0.9836544074722708,13109,27.084710743801654,13109,4256,0.3246624456480281
source_predicate,vlsat_full_validation,relative_horizontal,right,A2_source_x_TG_concat,5,484,484,1713,516,0.30122591943957966,864,1.7851239669421488,864,212,0.24537037037037038
source_predicate,vlsat_full_validation,relative_horizontal,right,A2_source_x_TG_concat,10,484,484,1713,955,0.5575014594279043,1822,3.7644628099173554,1822,426,0.23380900109769484
source_predicate,vlsat_full_validation,relative_horizontal,right,A2_source_x_TG_concat,20,484,484,1713,1327,0.7746643315820199,3214,6.640495867768595,3214,757,0.2355320472930927
source_predicate,vlsat_full_validation,relative_horizontal,right,A2_source_x_TG_concat,50,484,484,1713,1601,0.9346176298890835,6825,14.101239669421487,6825,1826,0.26754578754578756
source_predicate,vlsat_full_validation,relative_horizontal,right,A2_source_x_TG_concat,100,484,484,1713,1685,0.9836544074722708,12780,26.40495867768595,12780,4268,0.3339593114241002
source_predicate,vlsat_full_validation,relative_horizontal,right,C1_source_x_shuffled_Ce,5,484,484,1713,560,0.3269118505545826,1009,2.084710743801653,1009,234,0.2319127849355798
source_predicate,vlsat_full_validation,relative_horizontal,right,C1_source_x_shuffled_Ce,10,484,484,1713,818,0.47752481027437244,1762,3.6404958677685952,1762,430,0.24404086265607264
source_predicate,vlsat_full_validation,relative_horizontal,right,C1_source_x_shuffled_Ce,20,484,484,1713,1137,0.6637478108581436,3092,6.3884297520661155,3092,742,0.23997412677878396
source_predicate,vlsat_full_validation,relative_horizontal,right,C1_source_x_shuffled_Ce,50,484,484,1713,1469,0.8575598365440747,6885,14.225206611570249,6885,1914,0.27799564270152505
source_predicate,vlsat_full_validation,relative_horizontal,right,C1_source_x_shuffled_Ce,100,484,484,1713,1649,0.9626386456509048,13053,26.96900826446281,13053,4665,0.35738910595265455
source_predicate,vlsat_full_validation,relative_horizontal,right,C2_source_x_wrong_T_Ce,5,484,484,1713,625,0.36485697606538237,1101,2.274793388429752,1101,373,0.3387829246139873
source_predicate,vlsat_full_validation,relative_horizontal,right,C2_source_x_wrong_T_Ce,10,484,484,1713,897,0.5236427320490368,1815,3.75,1815,605,0.3333333333333333
source_predicate,vlsat_full_validation,relative_horizontal,right,C2_source_x_wrong_T_Ce,20,484,484,1713,1229,0.7174547577349679,3144,6.4958677685950414,3144,1064,0.3384223918575064
source_predicate,vlsat_full_validation,relative_horizontal,right,C2_source_x_wrong_T_Ce,50,484,484,1713,1570,0.9165207238762405,6877,14.208677685950413,6877,2580,0.37516358877417477
source_predicate,vlsat_full_validation,relative_horizontal,right,C2_source_x_wrong_T_Ce,100,484,484,1713,1670,0.9748978400467017,13328,27.537190082644628,13328,6279,0.47111344537815125
source_predicate,vlsat_full_validation,relative_horizontal,front,S0_source_score,5,386,386,1024,79,0.0771484375,214,0.5544041450777202,214,148,0.6915887850467289
source_predicate,vlsat_full_validation,relative_horizontal,front,S0_source_score,10,386,386,1024,215,0.2099609375,705,1.8264248704663213,705,504,0.7148936170212766
source_predicate,vlsat_full_validation,relative_horizontal,front,S0_source_score,20,386,386,1024,515,0.5029296875,2053,5.318652849740933,2053,1468,0.7150511446663419
source_predicate,vlsat_full_validation,relative_horizontal,front,S0_source_score,50,386,386,1024,909,0.8876953125,6445,16.696891191709845,6445,4326,0.6712179984484096
source_predicate,vlsat_full_validation,relative_horizontal,front,S0_source_score,100,386,386,1024,997,0.9736328125,13965,36.17875647668394,13965,8307,0.59484425349087
source_predicate,vlsat_full_validation,relative_horizontal,front,S2_source_x_Ce,5,386,386,1024,115,0.1123046875,285,0.7383419689119171,285,239,0.8385964912280702
source_predicate,vlsat_full_validation,relative_horizontal,front,S2_source_x_Ce,10,386,386,1024,231,0.2255859375,791,2.0492227979274613,791,662,0.8369152970922883
source_predicate,vlsat_full_validation,relative_horizontal,front,S2_source_x_Ce,20,386,386,1024,507,0.4951171875,2091,5.417098445595855,2091,1728,0.8263988522238164
source_predicate,vlsat_full_validation,relative_horizontal,front,S2_source_x_Ce,50,386,386,1024,874,0.853515625,6360,16.476683937823836,6360,4926,0.7745283018867924
source_predicate,vlsat_full_validation,relative_horizontal,front,S2_source_x_Ce,100,386,386,1024,990,0.966796875,13657,35.380829015544045,13657,9564,0.7003002123453175
source_predicate,vlsat_full_validation,relative_horizontal,front,A1_source_x_G_only,5,386,386,1024,79,0.0771484375,218,0.5647668393782384,218,157,0.7201834862385321
source_predicate,vlsat_full_validation,relative_horizontal,front,A1_source_x_G_only,10,386,386,1024,220,0.21484375,723,1.8730569948186528,723,528,0.7302904564315352
source_predicate,vlsat_full_validation,relative_horizontal,front,A1_source_x_G_only,20,386,386,1024,511,0.4990234375,2066,5.352331606217617,2066,1489,0.7207163601161665
source_predicate,vlsat_full_validation,relative_horizontal,front,A1_source_x_G_only,50,386,386,1024,907,0.8857421875,6505,16.852331606217618,6505,4385,0.6740968485780169
source_predicate,vlsat_full_validation,relative_horizontal,front,A1_source_x_G_only,100,386,386,1024,998,0.974609375,13999,36.266839378238345,13999,8338,0.5956139724266019
source_predicate,vlsat_full_validation,relative_horizontal,front,A2_source_x_TG_concat,5,386,386,1024,68,0.06640625,197,0.5103626943005182,197,136,0.6903553299492385
source_predicate,vlsat_full_validation,relative_horizontal,front,A2_source_x_TG_concat,10,386,386,1024,207,0.2021484375,673,1.7435233160621761,673,476,0.7072808320950966
source_predicate,vlsat_full_validation,relative_horizontal,front,A2_source_x_TG_concat,20,386,386,1024,498,0.486328125,1975,5.116580310880829,1975,1408,0.7129113924050633
source_predicate,vlsat_full_validation,relative_horizontal,front,A2_source_x_TG_concat,50,386,386,1024,897,0.8759765625,6361,16.479274611398964,6361,4276,0.6722213488445213
source_predicate,vlsat_full_validation,relative_horizontal,front,A2_source_x_TG_concat,100,386,386,1024,997,0.9736328125,13757,35.63989637305699,13757,8179,0.5945336919386495
source_predicate,vlsat_full_validation,relative_horizontal,front,C1_source_x_shuffled_Ce,5,386,386,1024,117,0.1142578125,354,0.917098445595855,354,250,0.7062146892655368
source_predicate,vlsat_full_validation,relative_horizontal,front,C1_source_x_shuffled_Ce,10,386,386,1024,274,0.267578125,940,2.435233160621762,940,666,0.7085106382978723
source_predicate,vlsat_full_validation,relative_horizontal,front,C1_source_x_shuffled_Ce,20,386,386,1024,527,0.5146484375,2353,6.095854922279793,2353,1650,0.7012324691882703
source_predicate,vlsat_full_validation,relative_horizontal,front,C1_source_x_shuffled_Ce,50,386,386,1024,826,0.806640625,6617,17.142487046632123,6617,4312,0.6516548284721173
source_predicate,vlsat_full_validation,relative_horizontal,front,C1_source_x_shuffled_Ce,100,386,386,1024,963,0.9404296875,14136,36.62176165803109,14136,8217,0.5812818336162988
source_predicate,vlsat_full_validation,relative_horizontal,front,C2_source_x_wrong_T_Ce,5,386,386,1024,150,0.146484375,443,1.1476683937823835,443,225,0.5079006772009029
source_predicate,vlsat_full_validation,relative_horizontal,front,C2_source_x_wrong_T_Ce,10,386,386,1024,325,0.3173828125,1056,2.7357512953367875,1056,587,0.5558712121212122
source_predicate,vlsat_full_validation,relative_horizontal,front,C2_source_x_wrong_T_Ce,20,386,386,1024,587,0.5732421875,2467,6.391191709844559,2467,1366,0.5537089582488853
source_predicate,vlsat_full_validation,relative_horizontal,front,C2_source_x_wrong_T_Ce,50,386,386,1024,891,0.8701171875,6864,17.78238341968912,6864,3524,0.5134032634032634
source_predicate,vlsat_full_validation,relative_horizontal,front,C2_source_x_wrong_T_Ce,100,386,386,1024,986,0.962890625,14258,36.93782383419689,14258,6539,0.4586197222611867
source_predicate,vlsat_full_validation,relative_horizontal,behind,S0_source_score,5,386,386,1024,72,0.0703125,229,0.5932642487046632,229,155,0.6768558951965066
source_predicate,vlsat_full_validation,relative_horizontal,behind,S0_source_score,10,386,386,1024,226,0.220703125,785,2.033678756476684,785,557,0.7095541401273885
source_predicate,vlsat_full_validation,relative_horizontal,behind,S0_source_score,20,386,386,1024,558,0.544921875,2317,6.0025906735751295,2317,1619,0.6987483815278377
source_predicate,vlsat_full_validation,relative_horizontal,behind,S0_source_score,50,386,386,1024,914,0.892578125,6981,18.085492227979273,6981,4537,0.6499068901303539
source_predicate,vlsat_full_validation,relative_horizontal,behind,S0_source_score,100,386,386,1024,1004,0.98046875,14579,37.76943005181347,14579,8607,0.5903697098566432
source_predicate,vlsat_full_validation,relative_horizontal,behind,S2_source_x_Ce,5,386,386,1024,117,0.1142578125,337,0.8730569948186528,337,273,0.8100890207715133
source_predicate,vlsat_full_validation,relative_horizontal,behind,S2_source_x_Ce,10,386,386,1024,261,0.2548828125,911,2.360103626943005,911,747,0.8199780461031834
source_predicate,vlsat_full_validation,relative_horizontal,behind,S2_source_x_Ce,20,386,386,1024,539,0.5263671875,2339,6.0595854922279795,2339,1892,0.8088926891834117
source_predicate,vlsat_full_validation,relative_horizontal,behind,S2_source_x_Ce,50,386,386,1024,887,0.8662109375,6874,17.808290155440414,6874,5214,0.7585103287750946
source_predicate,vlsat_full_validation,relative_horizontal,behind,S2_source_x_Ce,100,386,386,1024,991,0.9677734375,14437,37.40155440414508,14437,9953,0.6894091570270832
source_predicate,vlsat_full_validation,relative_horizontal,behind,A1_source_x_G_only,5,386,386,1024,82,0.080078125,255,0.6606217616580311,255,170,0.6666666666666666
source_predicate,vlsat_full_validation,relative_horizontal,behind,A1_source_x_G_only,10,386,386,1024,244,0.23828125,807,2.0906735751295336,807,568,0.7038413878562577
source_predicate,vlsat_full_validation,relative_horizontal,behind,A1_source_x_G_only,20,386,386,1024,556,0.54296875,2314,5.994818652849741,2314,1600,0.6914433880726015
source_predicate,vlsat_full_validation,relative_horizontal,behind,A1_source_x_G_only,50,386,386,1024,912,0.890625,6931,17.9559585492228,6931,4495,0.6485355648535565
source_predicate,vlsat_full_validation,relative_horizontal,behind,A1_source_x_G_only,100,386,386,1024,1004,0.98046875,14553,37.7020725388601,14553,8572,0.5890194461623033
source_predicate,vlsat_full_validation,relative_horizontal,behind,A2_source_x_TG_concat,5,386,386,1024,86,0.083984375,265,0.6865284974093264,265,185,0.6981132075471698
source_predicate,vlsat_full_validation,relative_horizontal,behind,A2_source_x_TG_concat,10,386,386,1024,247,0.2412109375,853,2.209844559585492,853,611,0.716295427901524
source_predicate,vlsat_full_validation,relative_horizontal,behind,A2_source_x_TG_concat,20,386,386,1024,567,0.5537109375,2397,6.209844559585492,2397,1667,0.6954526491447642
source_predicate,vlsat_full_validation,relative_horizontal,behind,A2_source_x_TG_concat,50,386,386,1024,918,0.896484375,7062,18.295336787564768,7062,4602,0.6516567544604928
source_predicate,vlsat_full_validation,relative_horizontal,behind,A2_source_x_TG_concat,100,386,386,1024,1004,0.98046875,14655,37.96632124352332,14655,8659,0.5908563630160355
source_predicate,vlsat_full_validation,relative_horizontal,behind,C1_source_x_shuffled_Ce,5,386,386,1024,120,0.1171875,377,0.9766839378238342,377,282,0.7480106100795756
source_predicate,vlsat_full_validation,relative_horizontal,behind,C1_source_x_shuffled_Ce,10,386,386,1024,273,0.2666015625,1035,2.6813471502590676,1035,743,0.7178743961352657
source_predicate,vlsat_full_validation,relative_horizontal,behind,C1_source_x_shuffled_Ce,20,386,386,1024,500,0.48828125,2485,6.437823834196891,2485,1701,0.6845070422535211
source_predicate,vlsat_full_validation,relative_horizontal,behind,C1_source_x_shuffled_Ce,50,386,386,1024,813,0.7939453125,7026,18.202072538860104,7026,4452,0.6336464560204953
source_predicate,vlsat_full_validation,relative_horizontal,behind,C1_source_x_shuffled_Ce,100,386,386,1024,970,0.947265625,14435,37.39637305699482,14435,8313,0.5758919293384136
source_predicate,vlsat_full_validation,relative_horizontal,behind,C2_source_x_wrong_T_Ce,5,386,386,1024,147,0.1435546875,469,1.2150259067357514,469,223,0.47547974413646055
source_predicate,vlsat_full_validation,relative_horizontal,behind,C2_source_x_wrong_T_Ce,10,386,386,1024,314,0.306640625,1150,2.9792746113989637,1150,599,0.5208695652173913
source_predicate,vlsat_full_validation,relative_horizontal,behind,C2_source_x_wrong_T_Ce,20,386,386,1024,580,0.56640625,2632,6.818652849740933,2632,1417,0.5383738601823708
source_predicate,vlsat_full_validation,relative_horizontal,behind,C2_source_x_wrong_T_Ce,50,386,386,1024,888,0.8671875,7278,18.854922279792746,7278,3603,0.49505358615004125
source_predicate,vlsat_full_validation,relative_horizontal,behind,C2_source_x_wrong_T_Ce,100,386,386,1024,992,0.96875,14673,38.012953367875646,14673,6666,0.4543038233490084
